system,path,name,size,attrhex,attrstr,created,accessed,modified,companyname,filedescription,fileversion,internalname,legalcopyright,originalfilename,productname,productversion,cert_exists,cert_verified,cert_result,cert_comment,cert_signer,cert_type,md5,sha1,sha256
"CrowdResponse","C:\Program Files\Microsoft Monitoring Agent\Agent\Health Service State\Monitoring Host Temporary Files 4\449\WindowsOSBinaries\DSC\","api-ms-win-core-synch-l1-2-0.dll","19256","0x20","ARCHIVE","2022-10-12T03:11:31Z","2022-10-12T03:11:31Z","2018-03-30T09:57:08Z","Microsoft Corporation","ApiSet Stub DLL","10.0.16299.15 (WinBuild.160101.0800)","apisetstub","&#169; Microsoft Corporation. All rights reserved.","apisetstub","Microsoft&#174; Windows&#174; Operating System","10.0.16299.15","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Corporation","Embedded","215c5909343c6eef550c5bfb9859a542","48174742989e4886c123157952f966528a4be963","d95346a16d088e510def0eff7cbdcb71d70adf335d0a88a7838c9476590c8f8c"
"CrowdResponse","C:\Program Files\Microsoft Monitoring Agent\Agent\Health Service State\Monitoring Host Temporary Files 4\449\WindowsOSBinaries\DSC\","api-ms-win-core-sysinfo-l1-1-0.dll","19768","0x20","ARCHIVE","2022-10-12T03:11:31Z","2022-10-12T03:11:31Z","2018-03-30T09:57:08Z","Microsoft Corporation","ApiSet Stub DLL","10.0.16299.15 (WinBuild.160101.0800)","apisetstub","&#169; Microsoft Corporation. All rights reserved.","apisetstub","Microsoft&#174; Windows&#174; Operating System","10.0.16299.15","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Corporation","Embedded","15f80c8921e81aa123da0ff1bced46a4","45d136bb672bb5af43db2f0cf4945912c6ba033f","5f1801102b5b865c8275588d1a983f6166ccc15794a0a96ce9534889173da06d"
"CrowdResponse","C:\Program Files\Microsoft Monitoring Agent\Agent\Health Service State\Monitoring Host Temporary Files 4\449\WindowsOSBinaries\DSC\","api-ms-win-core-timezone-l1-1-0.dll","18744","0x20","ARCHIVE","2022-10-12T03:11:31Z","2022-10-12T03:11:31Z","2018-03-30T09:57:08Z","Microsoft Corporation","ApiSet Stub DLL","10.0.16299.15 (WinBuild.160101.0800)","apisetstub","&#169; Microsoft Corporation. All rights reserved.","apisetstub","Microsoft&#174; Windows&#174; Operating System","10.0.16299.15","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Corporation","Embedded","69d1c46b9927d1c7cad8dfb5e18ab7ab","1917be91adb466085678ebe036643cb187a7f4d5","23f035627abed3460e6dbe8436e5b608c7c30f69091011f655f10ee49ebfd282"
"CrowdResponse","C:\Program Files\Microsoft Monitoring Agent\Agent\Health Service State\Monitoring Host Temporary Files 4\449\WindowsOSBinaries\DSC\","api-ms-win-core-util-l1-1-0.dll","17856","0x20","ARCHIVE","2022-10-12T03:11:31Z","2022-10-12T03:11:31Z","2018-03-30T09:57:08Z","Microsoft Corporation","ApiSet Stub DLL","10.0.16299.15 (WinBuild.160101.0800)","apisetstub","&#169; Microsoft Corporation. All rights reserved.","apisetstub","Microsoft&#174; Windows&#174; Operating System","10.0.16299.15","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Corporation","Embedded","c36c7004b0915eac185e8bee2b3d5be3","3dbbc4be3024c3755c7a5ad7562362a943c0aa16","bb15ccff99ecdd52cf0c5d178ee6ee445bd3192664775ea74d2fa1648b5d1b4a"
"CrowdResponse","C:\Program Files\Microsoft Monitoring Agent\Agent\Health Service State\Monitoring Host Temporary Files 4\449\WindowsOSBinaries\DSC\","api-ms-win-crt-conio-l1-1-0.dll","19768","0x20","ARCHIVE","2022-10-12T03:11:31Z","2022-10-12T03:11:31Z","2018-03-30T09:57:08Z","Microsoft Corporation","ApiSet Stub DLL","10.0.16299.15 (WinBuild.160101.0800)","apisetstub","&#169; Microsoft Corporation. All rights reserved.","apisetstub","Microsoft&#174; Windows&#174; Operating System","10.0.16299.15","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Corporation","Embedded","3f14aadfaf34257f399ddb6c554d8a51","695f7a5d42fd16109ad744a2b215dbd4543e2b84","edf658d7655b524f5158b69a189d9715f87ceac701a055acc23ce608e4ea0774"
"CrowdResponse","C:\Program Files\Microsoft Monitoring Agent\Agent\Health Service State\Monitoring Host Temporary Files 4\449\WindowsOSBinaries\DSC\","api-ms-win-crt-convert-l1-1-0.dll","22840","0x20","ARCHIVE","2022-10-12T03:11:31Z","2022-10-12T03:11:31Z","2018-03-30T09:57:08Z","Microsoft Corporation","ApiSet Stub DLL","10.0.16299.15 (WinBuild.160101.0800)","apisetstub","&#169; Microsoft Corporation. All rights reserved.","apisetstub","Microsoft&#174; Windows&#174; Operating System","10.0.16299.15","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Corporation","Embedded","e3495c380c381670908355181787d7ea","30b2d379cf483e3394a462a5824092e555974f26","b353bd22b97fd3704557a99359c9ea0b4e0ad8b7e43b5e21700dabd1a1d84923"
"CrowdResponse","C:\Program Files\Microsoft Monitoring Agent\Agent\Health Service State\Monitoring Host Temporary Files 4\449\WindowsOSBinaries\DSC\","api-ms-win-crt-environment-l1-1-0.dll","19256","0x20","ARCHIVE","2022-10-12T03:11:31Z","2022-10-12T03:11:31Z","2018-03-30T09:57:08Z","Microsoft Corporation","ApiSet Stub DLL","10.0.16299.15 (WinBuild.160101.0800)","apisetstub","&#169; Microsoft Corporation. All rights reserved.","apisetstub","Microsoft&#174; Windows&#174; Operating System","10.0.16299.15","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Corporation","Embedded","5746d1dc01f0a069f009ecd7f8738c41","5d8696c5cfab3b9c91806a95c9a84d539a4500a3","325e7bb5c8a3c7f9db8698a570b7d9d9424a028d51f937a2dff3dc5ff0b6e457"
"CrowdResponse","C:\Program Files\Microsoft Monitoring Agent\Agent\Health Service State\Monitoring Host Temporary Files 4\449\WindowsOSBinaries\DSC\","api-ms-win-crt-filesystem-l1-1-0.dll","20792","0x20","ARCHIVE","2022-10-12T03:11:31Z","2022-10-12T03:11:31Z","2018-03-30T09:57:08Z","Microsoft Corporation","ApiSet Stub DLL","10.0.16299.15 (WinBuild.160101.0800)","apisetstub","&#169; Microsoft Corporation. All rights reserved.","apisetstub","Microsoft&#174; Windows&#174; Operating System","10.0.16299.15","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Corporation","Embedded","c8211d9a8f2595c9ee6f75c9b6d5cb29","f90ee7350a2d922f5ab614a43c81a42604a86306","b78607f566599e92bfa8ff5de0f28c439207abf17f274a045500a0d107287d41"
"CrowdResponse","C:\Program Files\Microsoft Monitoring Agent\Agent\Health Service State\Monitoring Host Temporary Files 4\449\WindowsOSBinaries\DSC\","api-ms-win-crt-heap-l1-1-0.dll","19768","0x20","ARCHIVE","2022-10-12T03:11:31Z","2022-10-12T03:11:31Z","2018-03-30T09:57:08Z","Microsoft Corporation","ApiSet Stub DLL","10.0.16299.15 (WinBuild.160101.0800)","apisetstub","&#169; Microsoft Corporation. All rights reserved.","apisetstub","Microsoft&#174; Windows&#174; Operating System","10.0.16299.15","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Corporation","Embedded","28579ca40c9e19cc6dc23dfb8b6871cd","804cdccdb65ad15e016072b5d6f9843096140864","a57d8275c34c1094f6a4535e23c7bee4759532e08776ff84c5fe487c0f925eb4"
"CrowdResponse","C:\Program Files\Microsoft Monitoring Agent\Agent\Health Service State\Monitoring Host Temporary Files 4\449\WindowsOSBinaries\DSC\","api-ms-win-crt-locale-l1-1-0.dll","19256","0x20","ARCHIVE","2022-10-12T03:11:31Z","2022-10-12T03:11:31Z","2018-03-30T09:57:08Z","Microsoft Corporation","ApiSet Stub DLL","10.0.16299.15 (WinBuild.160101.0800)","apisetstub","&#169; Microsoft Corporation. All rights reserved.","apisetstub","Microsoft&#174; Windows&#174; Operating System","10.0.16299.15","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Corporation","Embedded","4140ee5c6ea9f933c483615141fd54fe","3ef9da0df943f56f1838853fc5406280b2823516","29abdc8c5396132b004e6751464641b8f0562249333b2257a1d2eb4aecc8d9dc"
"CrowdResponse","C:\Program Files\Microsoft Monitoring Agent\Agent\Health Service State\Monitoring Host Temporary Files 4\449\WindowsOSBinaries\DSC\","api-ms-win-crt-math-l1-1-0.dll","27064","0x20","ARCHIVE","2022-10-12T03:11:31Z","2022-10-12T03:11:31Z","2018-03-30T09:57:08Z","Microsoft Corporation","ApiSet Stub DLL","10.0.16299.15 (WinBuild.160101.0800)","apisetstub","&#169; Microsoft Corporation. All rights reserved.","apisetstub","Microsoft&#174; Windows&#174; Operating System","10.0.16299.15","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Corporation","Embedded","6c7d9c87af17330357fdb7f39751080b","3a1dd4a6290d0c9764e43f430bb447ae4cce674d","6a9dd5a4e52c1aa0e341e35e9dc1a6fbf476ebacd64add3a53c146f019a9a4c6"
"CrowdResponse","C:\Program Files\Microsoft Monitoring Agent\Agent\Health Service State\Monitoring Host Temporary Files 4\449\WindowsOSBinaries\DSC\","api-ms-win-crt-multibyte-l1-1-0.dll","26936","0x20","ARCHIVE","2022-10-12T03:11:31Z","2022-10-12T03:11:31Z","2018-03-30T09:57:08Z","Microsoft Corporation","ApiSet Stub DLL","10.0.16299.15 (WinBuild.160101.0800)","apisetstub","&#169; Microsoft Corporation. All rights reserved.","apisetstub","Microsoft&#174; Windows&#174; Operating System","10.0.16299.15","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Corporation","Embedded","0cad941678316da4f162c2d65600f578","b14d054e8f787e22b352aefbec819b381a64010c","acb97f64896cb96cea09c2a2e691a8e2302885150a0699aa0ac0593bcdc89e9f"
"CrowdResponse","C:\Program Files\Microsoft Monitoring Agent\Agent\Health Service State\Monitoring Host Temporary Files 4\449\WindowsOSBinaries\DSC\","api-ms-win-crt-private-l1-1-0.dll","71480","0x20","ARCHIVE","2022-10-12T03:11:31Z","2022-10-12T03:11:31Z","2018-03-30T09:57:08Z","Microsoft Corporation","ApiSet Stub DLL","10.0.16299.15 (WinBuild.160101.0800)","apisetstub","&#169; Microsoft Corporation. All rights reserved.","apisetstub","Microsoft&#174; Windows&#174; Operating System","10.0.16299.15","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Corporation","Embedded","594e7962d7930d5d4578d7ac0e906a83","6c28616880990d83174fb51f2f38c095273b8c69","31ea0991b7fac73adbaf2b9887bbf80353d78bc9a92618bb73e2b55f6bd4f1ad"
"CrowdResponse","C:\Program Files\Microsoft Monitoring Agent\Agent\Health Service State\Monitoring Host Temporary Files 4\449\WindowsOSBinaries\DSC\","api-ms-win-crt-process-l1-1-0.dll","19768","0x20","ARCHIVE","2022-10-12T03:11:31Z","2022-10-12T03:11:31Z","2018-03-30T09:57:08Z","Microsoft Corporation","ApiSet Stub DLL","10.0.16299.15 (WinBuild.160101.0800)","apisetstub","&#169; Microsoft Corporation. All rights reserved.","apisetstub","Microsoft&#174; Windows&#174; Operating System","10.0.16299.15","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Corporation","Embedded","7c1742b5617456344965156c650af627","4b83cae841ca3360ed998c48816ec4ea71cb86f7","e31fd2a662773f4b2d84d29dc312d5614992b8e1b700840a2f5ae539ad9a21c2"
"CrowdResponse","C:\Program Files\Microsoft Monitoring Agent\Agent\Health Service State\Monitoring Host Temporary Files 4\449\WindowsOSBinaries\DSC\","api-ms-win-crt-runtime-l1-1-0.dll","22464","0x20","ARCHIVE","2022-10-12T03:11:31Z","2022-10-12T03:11:31Z","2018-03-30T09:57:08Z","Microsoft Corporation","ApiSet Stub DLL","10.0.16299.15 (WinBuild.160101.0800)","apisetstub","&#169; Microsoft Corporation. All rights reserved.","apisetstub","Microsoft&#174; Windows&#174; Operating System","10.0.16299.15","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Corporation","Embedded","f576fd38085005b4ab2ff1dacd293c48","75074cfc7543b34f0bcace916370413055dee2ae","6e794d0fad29cc5bdd5d0511fd923d3434ed122cff0ed697903900c93c807582"
"CrowdResponse","C:\Program Files\Microsoft Monitoring Agent\Agent\Health Service State\Monitoring Host Temporary Files 4\449\WindowsOSBinaries\DSC\","api-ms-win-crt-stdio-l1-1-0.dll","24888","0x20","ARCHIVE","2022-10-12T03:11:31Z","2022-10-12T03:11:31Z","2018-03-30T09:57:08Z","Microsoft Corporation","ApiSet Stub DLL","10.0.16299.15 (WinBuild.160101.0800)","apisetstub","&#169; Microsoft Corporation. All rights reserved.","apisetstub","Microsoft&#174; Windows&#174; Operating System","10.0.16299.15","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Corporation","Embedded","1cec55e31418a818093c73e96bd41973","69a57fb9c17ccfd607749d8e9c8e80792904ea44","513bb1dd16be7491ced8fa2494b604257285f76062525685c2991391d0c048c3"
"CrowdResponse","C:\Program Files\Microsoft Monitoring Agent\Agent\Health Service State\Monitoring Host Temporary Files 4\449\WindowsOSBinaries\DSC\","api-ms-win-crt-string-l1-1-0.dll","24888","0x20","ARCHIVE","2022-10-12T03:11:31Z","2022-10-12T03:11:31Z","2018-03-30T09:57:08Z","Microsoft Corporation","ApiSet Stub DLL","10.0.16299.15 (WinBuild.160101.0800)","apisetstub","&#169; Microsoft Corporation. All rights reserved.","apisetstub","Microsoft&#174; Windows&#174; Operating System","10.0.16299.15","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Corporation","Embedded","e730cd977ac7f60f0824775e39c8fd2c","fdfaf759a360293687bd2838b7d9feb628edaf5b","63de06332e8ff15a5bff699e70ed2537a9d273ba62463fa16265d261f3c5bb31"
"CrowdResponse","C:\Program Files\Microsoft Monitoring Agent\Agent\Health Service State\Monitoring Host Temporary Files 4\449\WindowsOSBinaries\DSC\","api-ms-win-crt-time-l1-1-0.dll","21304","0x20","ARCHIVE","2022-10-12T03:11:31Z","2022-10-12T03:11:31Z","2018-03-30T09:57:08Z","Microsoft Corporation","ApiSet Stub DLL","10.0.16299.15 (WinBuild.160101.0800)","apisetstub","&#169; Microsoft Corporation. All rights reserved.","apisetstub","Microsoft&#174; Windows&#174; Operating System","10.0.16299.15","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Corporation","Embedded","090027e2a3ef8d8ebf9ced36fdc7b492","bc75462090e7b95a44c9d22ddec394da30d4b6e4","803b6f86f178e71f462dfdd6521c9f4791059c1fab5dc86de17c34c25e55f8bd"
"CrowdResponse","C:\Program Files\Microsoft Monitoring Agent\Agent\Health Service State\Monitoring Host Temporary Files 4\449\WindowsOSBinaries\DSC\","api-ms-win-crt-utility-l1-1-0.dll","19256","0x20","ARCHIVE","2022-10-12T03:11:31Z","2022-10-12T03:11:31Z","2018-03-30T09:57:08Z","Microsoft Corporation","ApiSet Stub DLL","10.0.16299.15 (WinBuild.160101.0800)","apisetstub","&#169; Microsoft Corporation. All rights reserved.","apisetstub","Microsoft&#174; Windows&#174; Operating System","10.0.16299.15","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Corporation","Embedded","6bc85715c6a0006cdeff1b3d7ffd796f","fac4bdf44990b06c7a1c2ffed214ebd710264b3f","7a578dd2ceb4387ae8f67f6a82ab553ca1570d1588ab6645859e5625585af95c"
"CrowdResponse","C:\Program Files\Microsoft Monitoring Agent\Agent\Health Service State\Monitoring Host Temporary Files 4\449\WindowsOSBinaries\DSC\","ASMHost.exe","1018344","0x20","ARCHIVE","2022-10-12T03:11:31Z","2022-10-18T03:05:00Z","2018-03-30T09:57:08Z","Windows (R) Win 7 DDK provider","DSC Stand Alone host","10.0.10011.16384","ASMHost.exe","&#169; Microsoft Corporation. All rights reserved.","ASMHost.exe","Windows (R) Win 7 DDK driver","10.0.10011.16384","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Corporation","Embedded","8bab0da166f5f62ea2e2c77a3cfbf1b9","84278521179eab1404508d49c237729cb89ddc4c","4edaa099f6079738f5c2811974ad6c8b7deacc5df0a32a23cc8fd778a9ff7d09"
"CrowdResponse","C:\Program Files\Microsoft Monitoring Agent\Agent\Health Service State\Monitoring Host Temporary Files 4\449\WindowsOSBinaries\DSC\","concrt140.dll","333632","0x20","ARCHIVE","2022-10-12T03:11:32Z","2022-10-12T03:11:32Z","2018-03-30T09:57:08Z","Microsoft Corporation","Microsoft&#174; Concurrency Runtime Library","14.00.24210.0 built by: VCTOOLSREL","concrt140.dll","&#169; Microsoft Corporation. All rights reserved.","concrt140.dll","Microsoft&#174; Visual Studio&#174; 2015","14.00.24210.0","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Corporation","Embedded","14b7a99127ca18df05dd1f5be3ac0245","991891bb1ea603a002941696697f48cfe52cf94b","511aba3d00b9925e7bc64e2132d77a76c1fd9e9d200ec0ef864b7a0f00c68995"
"CrowdResponse","C:\Program Files\Microsoft Monitoring Agent\Agent\Health Service State\Monitoring Host Temporary Files 4\449\WindowsOSBinaries\DSC\","dsclib.dll","992744","0x20","ARCHIVE","2022-10-12T03:11:32Z","2022-10-12T03:11:32Z","2018-03-30T09:57:08Z","Windows (R) Win 7 DDK provider","DSC Library","10.0.10011.16384","dsclib.dll","&#169; Microsoft Corporation. All rights reserved.","dsclib.dll","Windows (R) Win 7 DDK driver","10.0.10011.16384","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Corporation","Embedded","2bb28382fcf42fdcca4f263c585aa2f4","73f69ff3b2c01e23eb333ff0054598be82036e22","70aaaed195ce47fae20944a62cb417ee63471bd8ea7b5fab3fa0154d0fac6af6"
"CrowdResponse","C:\Program Files\Microsoft Monitoring Agent\Agent\Health Service State\Monitoring Host Temporary Files 4\449\WindowsOSBinaries\DSC\","mi.dll","120304","0x20","ARCHIVE","2022-10-12T03:11:32Z","2022-10-12T03:11:32Z","2018-03-30T09:57:08Z","Microsoft Corporation","Management Infrastructure","10.0.14394.1000 (rs1_srvoob.160718-1700)","mi.dll","&#169; Microsoft Corporation. All rights reserved.","mi.dll","Microsoft&#174; Windows&#174; Operating System","10.0.14394.1000","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Corporation","Embedded","31c67ce567556bd172af2db2263d8068","c714412a7a3616a86435bd970193d197eb0cdf47","d7a3e963078d975fca306e87edd22dea6819c530fa11248aac7429d08f663760"
"CrowdResponse","C:\Program Files\Microsoft Monitoring Agent\Agent\Health Service State\Monitoring Host Temporary Files 4\449\WindowsOSBinaries\DSC\","mimofcodec.dll","254440","0x20","ARCHIVE","2022-10-12T03:11:32Z","2022-10-12T03:11:32Z","2018-03-30T09:57:08Z","Windows (R) Win 7 DDK provider","Management Infrastructure mof codec component","10.0.10011.16384","mimofcodec.dll","&#169; Microsoft Corporation. All rights reserved.","mimofcodec.dll","Windows (R) Win 7 DDK driver","10.0.10011.16384","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Corporation","Embedded","edfcb9751c980ae6260489a8780027e2","65eeae907dafee6533b44860ade27ddc06f986a2","1424eae972f1baabd5936048a582451d4c3ea8a7089ac07a560eca4eca72d14c"
"CrowdResponse","C:\Program Files\Microsoft Monitoring Agent\Agent\Health Service State\Monitoring Host Temporary Files 4\449\WindowsOSBinaries\DSC\","miutils.dll","229360","0x20","ARCHIVE","2022-10-12T03:11:32Z","2022-10-12T03:11:32Z","2018-03-30T09:57:08Z","Microsoft Corporation","Management Infrastructure","10.0.14394.1000 (rs1_srvoob.160718-1700)","miutils.dll","&#169; Microsoft Corporation. All rights reserved.","miutils.dll","Microsoft&#174; Windows&#174; Operating System","10.0.14394.1000","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Corporation","Embedded","3a0bcb4c60c588cd149d26b474fac12d","a20644590642ac870b6b36b291412939ff11f6bb","3c981f1ef3999b2f867de2d8d4455a4937c150e62e0597d33c9190d33b3f4ce9"
"CrowdResponse","C:\Program Files\Microsoft Monitoring Agent\Agent\Health Service State\Monitoring Host Temporary Files 4\449\WindowsOSBinaries\DSC\","msvcp140.dll","633152","0x20","ARCHIVE","2022-10-12T03:11:32Z","2022-10-12T03:11:32Z","2018-03-30T09:57:08Z","Microsoft Corporation","Microsoft&#174; C Runtime Library","14.00.24210.0 built by: VCTOOLSREL","msvcp140.dll","&#169; Microsoft Corporation. All rights reserved.","msvcp140.dll","Microsoft&#174; Visual Studio&#174; 2015","14.00.24210.0","TRUE","TRUE","SUCCESS","The file is signed and the signature was verified","Microsoft Corporation","Embedded","9ff712c25312821b8aec84c4f8782a34","1a7a250d92a59c3af72a9573cffec2fcfa525f33","517cd3aac2177a357cca6032f07ad7360ee8ca212a02dd6e1301bf6cfade2094"
